=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-31_15-8-48
====================================================================================
15:8:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
15:8:48 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
15:8:48 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
15:8:48 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
15:8:48 | Building Sets Loaded: 7
15:8:48 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
15:9:46 | Player "Sanik" (steamId=76561199483109476) connected to server!
15:9:46 | Player "ILLaigy" (steamId=76561198354433172) connected to server!
15:9:49 | Player "LeBronko" (steamId=76561198075176045) connected to server!
15:9:50 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
15:9:53 | Player "Satana" (steamId=76561199848325170) connected to server!
15:10:4 | Player "Art_Man" (steamId=76561198119544941) connected to server!
15:10:5 | Player "Ho1ovin" (steamId=76561199235201986) connected to server!
15:10:8 | Player "Bioking" (steamId=76561198884179595) connected to server!
15:10:37 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
15:10:40 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
15:10:50 | Player "MrVleD" (steamId=76561199281830897) connected to server!
15:11:38 | Player "dPh" (steamId=76561198385191941) connected to server!
15:11:54 | Player "2_son" (steamId=76561198216607920) connected to server!
15:12:6 | Player "Serdj" (steamId=76561198322633256) connected to server!
15:12:36 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (PitbullVX_dver_1_2_Tan)
15:12:53 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
15:13:32 | Player "MrVleD" (steamId=76561199281830897) connected to server!
15:14:35 | Player "Butch" (steamId=76561199023755511) connected to server!
15:19:10 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
15:21:21 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<3704.243652, 401.999969, 5989.979980>)
15:23:14 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
15:23:19 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
15:24:39 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ToyotaRunner_camoblue)
15:24:41 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ToyotaRunner_camored)
15:24:47 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (ToyotaRunner_camogreen)
15:25:23 | "PieceDuck" (steamid=76561198161108074) deleted object "ToyotaRunner_camoblue" (pos=<3729.926514, 401.961456, 6005.117188>)
15:25:25 | "PieceDuck" (steamid=76561198161108074) deleted object "ToyotaRunner_camogreen" (pos=<3719.462158, 401.250000, 6013.094238>)
15:25:34 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (CarLock)
15:29:47 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
15:29:52 | Player "DyDo4KA" (steamId=76561198139066221) disconnected from server.
15:30:3 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (OH_garage_shelf_Kit)
15:30:58 | Player "120kg" (steamId=76561199091882922) connected to server!
15:30:58 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
15:31:9 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (TerritoryFlagKit)
15:31:20 | "PieceDuck" (steamid=76561198161108074) deleted objects using ESP
15:33:49 | Player "Interstells" (steamId=76561198065544426) connected to server!
15:34:28 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (OH_dresser_Kit)
15:34:30 | "PieceDuck" (steamid=76561198161108074) deleted object "OH_garage_shelf_Kit" (pos=<5444.839355, 320.765228, 7835.795410>)
15:35:21 | "PieceDuck" (steamid=76561198161108074) deleted object "OH_dresser_Kit" (pos=<5444.619141, 320.768921, 7835.688477>)
15:35:34 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (OHlocker_Damage_BLUE_DARKKit)
15:39:33 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
15:39:38 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
15:39:52 | Player "Ho1ovin" (steamId=76561199235201986) initiated disconnect process...
15:39:53 | Player "Ho1ovin" (steamId=76561199235201986) disconnected early from server (EXIT NOW).
15:39:57 | Player "Ho1ovin" (steamId=76561199235201986) disconnected from server.
15:42:7 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8230.759766, 469.179993, 9033.540039>)
15:42:7 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8230.76,0,9033.54)
15:43:10 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8392.169922, 292.275024, 5993.740234>)
15:43:10 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8392.17,0,5993.74)
15:45:4 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8220.559570, 469.179993, 9028.129883>)
15:45:4 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8220.56,0,9028.13)
15:46:4 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (TerjeSurgicalKit)
15:46:25 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8233.610352, 469.179993, 9034.650391>)
15:46:25 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8233.61,0,9034.65)
15:46:56 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
15:47:1 | Player "dPh" (steamId=76561198385191941) disconnected from server.
15:47:34 | "PieceDuck" (steamid=76561198161108074) deleted the preset: (Civilian Sedan Car)
15:47:49 | "PieceDuck" (steamid=76561198161108074) toggled godmode
15:48:11 | Player "dPh" (steamId=76561198385191941) connected to server!
15:48:21 | Player "MrVleD" (steamId=76561199281830897) disconnected from server.
15:48:21 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
15:49:1 | Player "MrVleD" (steamId=76561199281830897) connected to server!
15:49:20 | Player "Violand" (steamId=76561198074332784) connected to server!
15:50:19 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (SLCTachiSheath)
15:50:26 | Player "Interstells" (steamId=76561198065544426) initiated disconnect process...
15:50:26 | Player "Interstells" (steamId=76561198065544426) disconnected early from server (EXIT NOW).
15:50:31 | Player "Interstells" (steamId=76561198065544426) disconnected from server.
15:51:18 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (SLCTachiSheath)
15:52:26 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
15:52:28 | Player "Satana" (steamId=76561199848325170) disconnected early from server (EXIT NOW).
15:52:31 | Player "Satana" (steamId=76561199848325170) disconnected from server.
15:54:10 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3712.520020, 402.000000, 5998.439941>)
15:54:10 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3712.52,0,5998.44)
15:54:13 | Player "LeBronko" (steamId=76561198075176045) initiated disconnect process...
15:54:17 | Player "LeBronko" (steamId=76561198075176045) disconnected early from server (EXIT NOW).
15:54:18 | Player "LeBronko" (steamId=76561198075176045) disconnected from server.
15:57:2 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
15:57:3 | Player "PieceDuck" (steamId=76561198161108074) disconnected early from server (EXIT NOW).
15:57:7 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
15:57:24 | Player "Amper" (steamId=76561198343165685) connected to server!
15:59:50 | Player "Amper" (steamId=76561198343165685) initiated disconnect process...
15:59:53 | Player "Amper" (steamId=76561198343165685) disconnected early from server (EXIT NOW).
15:59:55 | Player "Amper" (steamId=76561198343165685) disconnected from server.
