=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-25_5-1-45
====================================================================================
5:1:45 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
5:1:45 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
5:1:45 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
5:1:45 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
5:1:45 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
5:1:45 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
5:1:45 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
5:1:45 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
5:1:45 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
5:1:45 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
5:1:45 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
5:1:45 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
5:1:45 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
5:1:45 | [PermissionManager] Perm (MenuBansManager) has been registered!
5:1:45 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
5:1:45 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
5:1:45 | [PermissionManager] Perm (MenuWebHooks) has been registered!
5:1:45 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
5:1:45 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
5:1:45 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
5:1:45 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
5:1:45 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
5:1:45 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
5:1:45 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
5:1:45 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
5:1:45 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
5:1:45 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
5:1:45 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
5:1:45 | [PermissionManager] Perm (EspToolsMenu) has been registered!
5:1:45 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
5:1:45 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
5:1:45 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
5:1:45 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
5:1:45 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
5:1:45 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
5:1:45 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
5:1:45 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
5:1:45 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
5:1:45 | [PermissionManager] Adding Super Admin (76561198104182080)
5:1:45 | [PermissionManager] Loaded UserGroups.json
5:1:45 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
5:1:45 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
5:1:45 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
5:1:45 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
5:1:45 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
5:1:45 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
5:1:45 | Building Sets Loaded: 1
5:1:46 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
5:26:25 | Player "Bioking" (steamId=76561198884179595) connected to server!
5:58:54 | Player "Art_Man" (steamId=76561198119544941) connected to server!
6:10:55 | Player "Maron Gasov" (steamId=76561198843347971) connected to server!
6:21:10 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
6:24:20 | Player "Sanik" (steamId=76561199483109476) connected to server!
6:56:32 | Player "PuBaK" (steamId=76561199239517719) connected to server!
7:4:25 | Player "PuBaK" (steamId=76561199239517719) initiated disconnect process...
7:4:30 | Player "PuBaK" (steamId=76561199239517719) disconnected from server.
7:5:36 | Player "Survivor" (steamId=76561198060957023) connected to server!
7:7:49 | Player "Survivor" (steamId=76561198060957023) initiated disconnect process...
7:7:52 | Player "Survivor" (steamId=76561198060957023) disconnected early from server (EXIT NOW).
7:7:54 | Player "Survivor" (steamId=76561198060957023) disconnected from server.
7:17:27 | Player "KUZIJ" (steamId=76561198068897748) initiated disconnect process...
7:17:30 | Player "KUZIJ" (steamId=76561198068897748) disconnected early from server (EXIT NOW).
7:17:32 | Player "KUZIJ" (steamId=76561198068897748) disconnected from server.
7:24:35 | Player "Butch" (steamId=76561199023755511) connected to server!
7:29:8 | Player "2_son" (steamId=76561198216607920) connected to server!
7:32:51 | Player "MrVleD" (steamId=76561199281830897) connected to server!
7:42:41 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
7:56:19 | Player "KUZIJ" (steamId=76561198068897748) initiated disconnect process...
7:57:26 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
8:4:0 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
8:4:36 | Player "Butch" (steamId=76561199023755511) connected to server!
8:6:24 | Player "Erik" (steamId=76561199053392414) connected to server!
8:13:3 | Player "LeBronko" (steamId=76561198075176045) connected to server!
8:15:16 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
8:15:19 | Player "Art_Man" (steamId=76561198119544941) disconnected early from server (EXIT NOW).
8:15:21 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
8:16:57 | Player "Moon" (steamId=76561199485344583) connected to server!
8:18:21 | Player "Art_Man" (steamId=76561198119544941) connected to server!
8:18:45 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
8:19:19 | Player "Butch" (steamId=76561199023755511) connected to server!
8:19:29 | Player "Parazit" (steamId=76561198406055009) connected to server!
8:28:24 | Player "Interstells" (steamId=76561198065544426) connected to server!
8:29:35 | "Moon" (steamid=76561199485344583) toggled godmode
8:29:38 | "Moon" (steamid=76561199485344583) toggled godmode
8:29:41 | "Moon" (steamid=76561199485344583) toggled freecam
8:30:16 | Player "KUZIJ" (steamId=76561198068897748) initiated disconnect process...
8:30:18 | Player "KUZIJ" (steamId=76561198068897748) disconnected early from server (EXIT NOW).
8:30:21 | Player "KUZIJ" (steamId=76561198068897748) disconnected from server.
8:30:26 | "Moon" (steamid=76561199485344583) deleted objects using ESP
8:30:31 | "Moon" (steamid=76561199485344583) toggled freecam
8:30:44 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
8:40:48 | Player "Interstells" (steamId=76561198065544426) initiated disconnect process...
8:40:52 | Player "Interstells" (steamId=76561198065544426) aborted logout process [canceledLogout]
8:40:56 | Player "Interstells" (steamId=76561198065544426) initiated disconnect process...
8:40:57 | Player "Interstells" (steamId=76561198065544426) disconnected early from server (EXIT NOW).
8:41:1 | "Moon" (steamid=76561199485344583) Spawned Item: (Ammo_762x39)
8:41:1 | Player "Interstells" (steamId=76561198065544426) disconnected from server.
8:43:8 | Player "Interstells" (steamId=76561198065544426) connected to server!
8:45:12 | Player "beautifuldistress" (steamId=76561197991463508) connected to server!
8:49:13 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
8:49:18 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
8:51:4 | Player "Sanik" (steamId=76561199483109476) connected to server!
8:55:19 | "Moon" (steamid=76561199485344583) toggled godmode
8:55:45 | "Moon" (steamid=76561199485344583) just updated a health stat on (steamid=76561199485344583)
8:55:52 | "Moon" (steamid=76561199485344583) just updated a health stat on (steamid=76561199485344583)
8:56:41 | "Moon" (steamid=76561199485344583) just updated a health stat on (steamid=76561199485344583)
8:57:9 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
8:57:13 | "Moon" (steamid=76561199485344583) just updated a health stat on (steamid=76561199485344583)
8:57:15 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
8:57:38 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
8:57:43 | Player "Butch" (steamId=76561199023755511) disconnected from server.
8:57:45 | "Moon" (steamid=76561199485344583) toggled godmode
8:57:59 | Player "Erik" (steamId=76561199053392414) initiated disconnect process...
8:58:4 | Player "Erik" (steamId=76561199053392414) disconnected from server.
8:58:29 | Player "2_son" (steamId=76561198216607920) initiated disconnect process...
8:58:34 | Player "2_son" (steamId=76561198216607920) disconnected from server.
8:59:31 | Player "Maron Gasov" (steamId=76561198843347971) initiated disconnect process...
8:59:36 | Player "Maron Gasov" (steamId=76561198843347971) disconnected from server.
9:0:0 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
9:0:0 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
9:0:0 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
9:0:0 | Player "Parazit" (steamId=76561198406055009) initiated disconnect process...
9:0:0 | Player "LeBronko" (steamId=76561198075176045) initiated disconnect process...
9:0:0 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
9:0:0 | Player "Interstells" (steamId=76561198065544426) initiated disconnect process...
9:0:0 | Player "beautifuldistress" (steamId=76561197991463508) initiated disconnect process...
9:0:0 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
9:0:0 | Player "Moon" (steamId=76561199485344583) initiated disconnect process...
