=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-27_21-2-34
====================================================================================
21:2:34 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
21:2:34 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
21:2:34 | [PermissionManager] Perm (MenuBansManager) has been registered!
21:2:34 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
21:2:34 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
21:2:34 | [PermissionManager] Perm (MenuWebHooks) has been registered!
21:2:34 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
21:2:34 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
21:2:34 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
21:2:34 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
21:2:34 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
21:2:34 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
21:2:34 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
21:2:34 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
21:2:34 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
21:2:34 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
21:2:34 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
21:2:34 | [PermissionManager] Perm (EspToolsMenu) has been registered!
21:2:34 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
21:2:34 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
21:2:34 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
21:2:34 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:2:34 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:2:34 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
21:2:34 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:2:34 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:2:34 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
21:2:34 | [PermissionManager] Adding Super Admin (76561198104182080)
21:2:34 | [PermissionManager] Loaded UserGroups.json
21:2:34 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
21:2:34 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:2:34 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:2:34 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:2:34 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:2:34 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:2:34 | Building Sets Loaded: 6
21:2:34 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:3:34 | Player "LeBronko" (steamId=76561198075176045) connected to server!
21:3:35 | Player "HUNTER2091" (steamId=76561198859579000) connected to server!
21:3:37 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
21:3:38 | Player "Satana" (steamId=76561199848325170) connected to server!
21:3:43 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
21:3:51 | Player "BezLikii" (steamId=76561198218805932) connected to server!
21:3:59 | Player "NooBSaiboT19" (steamId=76561198322139877) connected to server!
21:4:0 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
21:4:4 | Player "Serdj" (steamId=76561198322633256) connected to server!
21:4:9 | Player "beautifuldistress" (steamId=76561197991463508) connected to server!
21:4:32 | Player "Zerodo" (steamId=76561198274494920) connected to server!
21:4:43 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
21:4:50 | Player "Parazit" (steamId=76561198406055009) connected to server!
21:7:14 | Player "BezLikii" (steamId=76561198218805932) initiated disconnect process...
21:7:16 | Player "BezLikii" (steamId=76561198218805932) disconnected early from server (EXIT NOW).
21:7:20 | Player "BezLikii" (steamId=76561198218805932) disconnected from server.
21:12:4 | Player "beautifuldistress" (steamId=76561197991463508) initiated disconnect process...
21:12:9 | Player "beautifuldistress" (steamId=76561197991463508) disconnected from server.
21:14:20 | Player "dPh" (steamId=76561198385191941) connected to server!
21:14:52 | Player "MonteCarlo" (steamId=76561198167839792) connected to server!
21:22:27 | Player "HUNTER2091" (steamId=76561198859579000) initiated disconnect process...
21:22:32 | Player "HUNTER2091" (steamId=76561198859579000) disconnected from server.
21:29:42 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
21:29:47 | Player "dPh" (steamId=76561198385191941) disconnected from server.
22:15:29 | Player "Parazit" (steamId=76561198406055009) initiated disconnect process...
22:15:31 | Player "NooBSaiboT19" (steamId=76561198322139877) initiated disconnect process...
22:15:34 | Player "Parazit" (steamId=76561198406055009) disconnected from server.
22:15:34 | Player "NooBSaiboT19" (steamId=76561198322139877) disconnected early from server (EXIT NOW).
22:15:36 | Player "NooBSaiboT19" (steamId=76561198322139877) disconnected from server.
22:24:32 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
22:24:35 | Player "Satana" (steamId=76561199848325170) aborted logout process [canceledLogout]
22:25:4 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
22:25:6 | Player "Satana" (steamId=76561199848325170) disconnected early from server (EXIT NOW).
22:25:9 | Player "Satana" (steamId=76561199848325170) disconnected from server.
22:29:23 | Player "LeBronko" (steamId=76561198075176045) initiated disconnect process...
22:29:25 | Player "LeBronko" (steamId=76561198075176045) disconnected early from server (EXIT NOW).
22:29:28 | Player "LeBronko" (steamId=76561198075176045) disconnected from server.
22:45:8 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
22:45:10 | Player "BaLaBoL" (steamId=76561198838672315) disconnected early from server (EXIT NOW).
22:45:13 | Player "BaLaBoL" (steamId=76561198838672315) disconnected from server.
22:49:58 | Player "Mk_Jackson" (steamId=76561199076505655) initiated disconnect process...
22:50:3 | Player "Mk_Jackson" (steamId=76561199076505655) disconnected from server.
22:56:47 | Player "MonteCarlo" (steamId=76561198167839792) initiated disconnect process...
22:56:52 | Player "MonteCarlo" (steamId=76561198167839792) disconnected from server.
22:59:56 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
22:59:58 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected early from server (EXIT NOW).
23:0:1 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected from server.
23:22:35 | Player "Jeger" (steamId=76561198320671266) connected to server!
23:31:14 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
23:31:17 | Player "Serdj" (steamId=76561198322633256) disconnected early from server (EXIT NOW).
23:31:19 | Player "Serdj" (steamId=76561198322633256) disconnected from server.
23:31:55 | Player "Serdj" (steamId=76561198322633256) connected to server!
23:56:3 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
23:56:8 | Player "PieceDuck" (steamId=76561198161108074) disconnected early from server (EXIT NOW).
23:56:8 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
23:56:52 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
23:56:57 | Player "Serdj" (steamId=76561198322633256) disconnected from server.
0:14:24 | Player "Jeger" (steamId=76561198320671266) initiated disconnect process...
0:14:26 | Player "Jeger" (steamId=76561198320671266) disconnected early from server (EXIT NOW).
0:14:29 | Player "Jeger" (steamId=76561198320671266) disconnected from server.
