=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-29_21-1-48
====================================================================================
21:1:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:1:48 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:1:48 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:1:48 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
21:1:48 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:1:48 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:1:48 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
21:1:48 | [PermissionManager] Adding Super Admin (76561198104182080)
21:1:48 | [PermissionManager] Loaded UserGroups.json
21:1:48 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
21:1:48 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:1:48 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:1:48 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:1:48 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:1:48 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:1:48 | Building Sets Loaded: 6
21:1:48 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:2:52 | Player "Satana" (steamId=76561199848325170) connected to server!
21:2:53 | Player "LeBronko" (steamId=76561198075176045) connected to server!
21:2:59 | Player "MrVleD" (steamId=76561199281830897) connected to server!
21:3:7 | Player "Foster" (steamId=76561198093965225) connected to server!
21:3:9 | Player "Parazit" (steamId=76561198406055009) connected to server!
21:3:16 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
21:3:17 | Player "Serdj" (steamId=76561198322633256) connected to server!
21:3:21 | Player "NooBSaiboT19" (steamId=76561198322139877) connected to server!
21:3:30 | Player "Ho1ovin" (steamId=76561199235201986) connected to server!
21:3:33 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
21:3:37 | Player "MonteCarlo" (steamId=76561198167839792) connected to server!
21:3:44 | Player "DrunKKilleR" (steamId=76561198803104495) connected to server!
21:3:46 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
21:3:59 | Player "Butch" (steamId=76561199023755511) connected to server!
21:4:10 | Player "2_son" (steamId=76561198216607920) connected to server!
21:7:11 | Player "AllorReynar" (steamId=76561198061545120) connected to server!
21:15:59 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
21:19:6 | Player "2_son" (steamId=76561198216607920) initiated disconnect process...
21:19:11 | Player "2_son" (steamId=76561198216607920) disconnected from server.
21:21:9 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
21:21:14 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
21:32:16 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (Supra_FastF)
21:32:19 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (Supra_Sponge)
21:32:22 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (Supra_Lighting)
21:32:34 | "PieceDuck" (steamid=76561198161108074) deleted object "Supra_Sponge" (pos=<8613.393555, 341.782990, 8488.894531>)
21:32:36 | "PieceDuck" (steamid=76561198161108074) deleted object "Supra_FastF" (pos=<8615.396484, 341.029175, 8484.407227>)
21:33:0 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
21:33:43 | Player "MrVleD" (steamId=76561199281830897) connected to server!
21:36:35 | Player "Parazit" (steamId=76561198406055009) initiated disconnect process...
21:40:18 | Player "Parazit" (steamId=76561198406055009) connected to server!
21:42:17 | Player "LeBronko" (steamId=76561198075176045) initiated disconnect process...
21:42:22 | Player "LeBronko" (steamId=76561198075176045) disconnected from server.
21:42:54 | Player "LeBronko" (steamId=76561198075176045) connected to server!
21:47:27 | Player "DrunKKilleR" (steamId=76561198803104495) initiated disconnect process...
21:47:32 | Player "DrunKKilleR" (steamId=76561198803104495) disconnected from server.
21:48:40 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
21:52:32 | Player "AllorReynar" (steamId=76561198061545120) connected to server!
21:57:2 | Player "MonteCarlo" (steamId=76561198167839792) initiated disconnect process...
21:57:7 | Player "MonteCarlo" (steamId=76561198167839792) disconnected from server.
22:27:34 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
22:27:37 | Player "AllorReynar" (steamId=76561198061545120) aborted logout process [canceledLogout]
22:27:54 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
22:27:55 | Player "AllorReynar" (steamId=76561198061545120) disconnected early from server (EXIT NOW).
22:27:59 | Player "AllorReynar" (steamId=76561198061545120) disconnected from server.
22:28:21 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
22:28:26 | Player "Butch" (steamId=76561199023755511) disconnected from server.
22:29:28 | Player "Muxaylo" (steamId=76561198038284050) initiated disconnect process...
22:29:33 | Player "Muxaylo" (steamId=76561198038284050) disconnected from server.
22:33:56 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
22:34:1 | Player "MrVleD" (steamId=76561199281830897) disconnected from server.
22:55:34 | Player "Parazit" (steamId=76561198406055009) initiated disconnect process...
22:55:39 | Player "Parazit" (steamId=76561198406055009) disconnected from server.
22:55:48 | Player "NooBSaiboT19" (steamId=76561198322139877) initiated disconnect process...
22:55:50 | Player "NooBSaiboT19" (steamId=76561198322139877) disconnected early from server (EXIT NOW).
22:55:53 | Player "NooBSaiboT19" (steamId=76561198322139877) disconnected from server.
23:4:48 | Player "Foster" (steamId=76561198093965225) initiated disconnect process...
23:4:49 | Player "Foster" (steamId=76561198093965225) disconnected early from server (EXIT NOW).
23:4:53 | Player "Foster" (steamId=76561198093965225) disconnected from server.
23:8:50 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
23:8:52 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected early from server (EXIT NOW).
23:8:55 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected from server.
23:49:12 | Player "Ho1ovin" (steamId=76561199235201986) initiated disconnect process...
23:49:13 | Player "Ho1ovin" (steamId=76561199235201986) disconnected early from server (EXIT NOW).
23:49:17 | Player "Ho1ovin" (steamId=76561199235201986) disconnected from server.
23:49:48 | Player "Ho1ovin" (steamId=76561199235201986) connected to server!
23:50:10 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
23:50:13 | Player "Satana" (steamId=76561199848325170) disconnected early from server (EXIT NOW).
23:50:15 | Player "Satana" (steamId=76561199848325170) disconnected from server.
23:51:55 | Player "LeBronko" (steamId=76561198075176045) initiated disconnect process...
23:52:0 | Player "LeBronko" (steamId=76561198075176045) disconnected from server.
0:30:18 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
0:31:1 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
0:31:6 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
0:36:11 | Player "Ho1ovin" (steamId=76561199235201986) initiated disconnect process...
0:36:12 | Player "Ho1ovin" (steamId=76561199235201986) disconnected early from server (EXIT NOW).
0:36:16 | Player "Ho1ovin" (steamId=76561199235201986) disconnected from server.
