=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-28_6-6-25
====================================================================================
6:6:25 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
6:6:25 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
6:6:25 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
6:6:25 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
6:6:25 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
6:6:25 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
6:6:25 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
6:6:25 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
6:6:25 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
6:6:25 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
6:6:25 | Building Sets Loaded: 6
6:6:25 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
6:7:19 | Player "Bioking" (steamId=76561198884179595) connected to server!
6:7:19 | Player "Art_Man" (steamId=76561198119544941) connected to server!
6:26:37 | Player "2_son" (steamId=76561198216607920) connected to server!
6:27:17 | Player "deluxe47" (steamId=76561198163048902) connected to server!
6:33:52 | Player "deluxe47" (steamId=76561198163048902) initiated disconnect process...
6:33:57 | Player "deluxe47" (steamId=76561198163048902) disconnected from server.
6:44:15 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
6:44:20 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
6:45:57 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
6:48:0 | Player "Sanik" (steamId=76561199483109476) connected to server!
6:53:51 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
6:53:57 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
6:54:39 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
6:54:40 | Player "Art_Man" (steamId=76561198119544941) disconnected early from server (EXIT NOW).
6:54:44 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
6:59:52 | Player "Bioking" (steamId=76561198884179595) connected to server!
7:0:56 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
7:20:57 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
7:22:26 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
7:22:35 | Player "Mk_Jackson" (steamId=76561199076505655) initiated disconnect process...
7:22:40 | Player "Mk_Jackson" (steamId=76561199076505655) disconnected from server.
7:24:45 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
7:24:50 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
7:27:38 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
7:28:52 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
7:53:26 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
7:57:51 | Player "GURON" (steamId=76561198006878927) connected to server!
8:2:41 | Player "Butch" (steamId=76561199023755511) connected to server!
8:3:0 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
8:4:6 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
8:4:11 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
8:5:20 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
8:5:25 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
8:6:59 | Player "Satana" (steamId=76561199848325170) connected to server!
8:9:11 | Player "GURON" (steamId=76561198006878927) initiated disconnect process...
8:9:13 | Player "GURON" (steamId=76561198006878927) disconnected early from server (EXIT NOW).
8:9:16 | Player "GURON" (steamId=76561198006878927) disconnected from server.
8:10:39 | Player "Mk_Jackson" (steamId=76561199076505655) initiated disconnect process...
8:10:44 | Player "Mk_Jackson" (steamId=76561199076505655) disconnected from server.
8:11:14 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
8:16:35 | Player "Art_Man" (steamId=76561198119544941) connected to server!
8:18:16 | Player "Muxaylo" (steamId=76561198038284050) initiated disconnect process...
8:18:21 | Player "Muxaylo" (steamId=76561198038284050) disconnected from server.
8:21:4 | Player "deluxe47" (steamId=76561198163048902) connected to server!
8:26:39 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
8:28:56 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
8:29:1 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
8:33:41 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
8:33:46 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
8:34:15 | Player "Bioking" (steamId=76561198884179595) connected to server!
8:34:46 | Player "Serdj" (steamId=76561198322633256) connected to server!
8:38:51 | Player "Art_Man" (steamId=76561198119544941) connected to server!
8:42:2 | Player "Ne_Dimkay" (steamId=76561199152496135) connected to server!
8:42:33 | Player "Hard1ck" (steamId=76561198087498083) connected to server!
8:42:55 | Player "Ne_Dimkay" (steamId=76561199152496135) initiated disconnect process...
8:46:28 | Player "deluxe47" (steamId=76561198163048902) initiated disconnect process...
8:46:33 | Player "deluxe47" (steamId=76561198163048902) disconnected from server.
9:0:0 | Player "2_son" (steamId=76561198216607920) initiated disconnect process...
9:0:0 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
9:0:0 | Player "KUZIJ" (steamId=76561198068897748) initiated disconnect process...
9:0:0 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
9:0:0 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
9:0:0 | Player "Mk_Jackson" (steamId=76561199076505655) initiated disconnect process...
9:0:0 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
9:0:0 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
9:0:0 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
9:0:0 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
9:0:0 | Player "Hard1ck" (steamId=76561198087498083) initiated disconnect process...
9:0:1 | Player "2_son" (steamId=76561198216607920) disconnected from server.
9:0:1 | Player "Mk_Jackson" (steamId=76561199076505655) disconnected from server.
9:0:1 | Player "Serdj" (steamId=76561198322633256) disconnected from server.
9:0:1 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
9:0:1 | Player "Hard1ck" (steamId=76561198087498083) disconnected from server.
9:0:1 | Player "KUZIJ" (steamId=76561198068897748) disconnected from server.
9:0:1 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
9:0:1 | Player "Butch" (steamId=76561199023755511) disconnected from server.
9:0:1 | Player "BaLaBoL" (steamId=76561198838672315) disconnected from server.
9:0:1 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
9:0:1 | Player "Satana" (steamId=76561199848325170) disconnected from server.
