=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-25_9-2-44
====================================================================================
9:2:44 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
9:2:44 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
9:2:44 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
9:2:44 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
9:2:44 | [PermissionManager] Perm (EspToolsMenu) has been registered!
9:2:44 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
9:2:44 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
9:2:44 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
9:2:44 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
9:2:44 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
9:2:44 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
9:2:44 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
9:2:44 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
9:2:44 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
9:2:44 | [PermissionManager] Adding Super Admin (76561198104182080)
9:2:44 | [PermissionManager] Loaded UserGroups.json
9:2:44 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
9:2:44 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
9:2:44 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
9:2:44 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
9:2:44 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
9:2:44 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
9:2:44 | Building Sets Loaded: 1
9:2:45 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
9:3:36 | Player "Moon" (steamId=76561199485344583) connected to server!
9:3:38 | Player "Sanik" (steamId=76561199483109476) connected to server!
9:3:41 | Player "beautifuldistress" (steamId=76561197991463508) connected to server!
9:3:48 | Player "MrVleD" (steamId=76561199281830897) connected to server!
9:3:50 | Player "Interstells" (steamId=76561198065544426) connected to server!
9:3:57 | Player "Bioking" (steamId=76561198884179595) connected to server!
9:4:0 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
9:4:17 | Player "LeBronko" (steamId=76561198075176045) connected to server!
9:4:20 | Player "Parazit" (steamId=76561198406055009) connected to server!
9:4:55 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
9:6:40 | Player "2_son" (steamId=76561198216607920) connected to server!
9:7:59 | Player "Butch" (steamId=76561199023755511) connected to server!
9:9:26 | Player "Danjiro-Jojo" (steamId=76561198284805070) connected to server!
9:13:4 | Player "Erik" (steamId=76561199053392414) connected to server!
9:13:33 | Player "beautifuldistress" (steamId=76561197991463508) initiated disconnect process...
9:13:33 | Player "beautifuldistress" (steamId=76561197991463508) disconnected early from server (EXIT NOW).
9:13:38 | Player "beautifuldistress" (steamId=76561197991463508) disconnected from server.
9:14:6 | "Moon" (steamid=76561199485344583) toggled godmode
9:14:21 | "Moon" (steamid=76561199485344583) toggled godmode
9:14:56 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
9:15:1 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
9:15:12 | "Moon" (steamid=76561199485344583) just updated a health stat on (steamid=76561199485344583)
9:15:37 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
9:16:4 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
9:16:13 | Player "beautifuldistress" (steamId=76561197991463508) connected to server!
9:16:53 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
9:16:58 | Player "DyDo4KA" (steamId=76561198139066221) disconnected from server.
9:17:7 | Player "Interstells" (steamId=76561198065544426) initiated disconnect process...
9:17:12 | Player "Interstells" (steamId=76561198065544426) disconnected from server.
9:18:20 | Player "Parazit" (steamId=76561198406055009) initiated disconnect process...
9:18:25 | Player "Parazit" (steamId=76561198406055009) disconnected from server.
9:18:29 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
9:18:53 | Player "Parazit" (steamId=76561198406055009) connected to server!
9:26:51 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
9:27:21 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
9:37:50 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
9:38:6 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<8226.370117, 469.179993, 9029.200195>)
9:38:6 | "Moon": (steamid=76561199485344583) teleported to (pos=8226.37,0,9029.2)
9:39:45 | Player "Pityke74" (steamId=76561198438859517) connected to server!
9:40:38 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
9:46:58 | Player "Bioking" (steamId=76561198884179595) connected to server!
9:50:25 | Player "Art_Man" (steamId=76561198119544941) connected to server!
9:53:27 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
9:53:32 | Player "DyDo4KA" (steamId=76561198139066221) disconnected from server.
9:55:18 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
9:57:20 | Player "beautifuldistress" (steamId=76561197991463508) initiated disconnect process...
9:57:21 | Player "beautifuldistress" (steamId=76561197991463508) disconnected early from server (EXIT NOW).
9:57:25 | Player "beautifuldistress" (steamId=76561197991463508) disconnected from server.
9:57:59 | Player "120kg" (steamId=76561199091882922) connected to server!
10:7:36 | Player "Hankeey" (steamId=76561198131804934) connected to server!
10:11:38 | Player "dPh" (steamId=76561198385191941) connected to server!
10:15:47 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
10:15:52 | Player "dPh" (steamId=76561198385191941) disconnected from server.
10:21:4 | Player "Butch" (steamId=76561199023755511) connected to server!
10:24:31 | Player "nick" (steamId=76561198176403533) connected to server!
10:28:53 | Player "Parazit" (steamId=76561198406055009) initiated disconnect process...
10:28:58 | Player "Parazit" (steamId=76561198406055009) disconnected from server.
10:29:31 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
10:29:33 | Player "BaLaBoL" (steamId=76561198838672315) disconnected early from server (EXIT NOW).
10:29:36 | Player "BaLaBoL" (steamId=76561198838672315) disconnected from server.
10:32:10 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
10:32:24 | Player "Moon" (steamId=76561199485344583) initiated disconnect process...
10:33:15 | Player "dPh" (steamId=76561198385191941) connected to server!
10:33:34 | Player "Moon" (steamId=76561199485344583) connected to server!
10:38:11 | Player "Hankeey" (steamId=76561198131804934) initiated disconnect process...
10:38:16 | Player "Hankeey" (steamId=76561198131804934) disconnected from server.
10:41:48 | Player "2_son" (steamId=76561198216607920) initiated disconnect process...
10:41:53 | Player "2_son" (steamId=76561198216607920) disconnected from server.
10:42:26 | "Moon" (steamid=76561199485344583) Spawned Item: (OH_gas_coocking_stove_1)
10:42:59 | "Moon" (steamid=76561199485344583) Spawned Item: (OH_grelka_Blue)
10:44:36 | Player "nick" (steamId=76561198176403533) initiated disconnect process...
