=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-8_21-1-55
====================================================================================
21:1:55 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:1:55 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
21:1:55 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
21:1:55 | [PermissionManager] Perm (MenuBansManager) has been registered!
21:1:55 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
21:1:55 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
21:1:55 | [PermissionManager] Perm (MenuWebHooks) has been registered!
21:1:55 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
21:1:55 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
21:1:55 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
21:1:55 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
21:1:55 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
21:1:55 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
21:1:55 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
21:1:55 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
21:1:55 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
21:1:55 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
21:1:55 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
21:1:55 | [PermissionManager] Perm (EspToolsMenu) has been registered!
21:1:55 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
21:1:55 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
21:1:55 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
21:1:55 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:1:55 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:1:55 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
21:1:55 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:1:55 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:1:55 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
21:1:55 | [PermissionManager] Adding Super Admin (76561198104182080)
21:1:55 | [PermissionManager] Loaded UserGroups.json
21:1:55 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
21:1:55 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:1:55 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:1:55 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:1:55 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:1:55 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:1:55 | Building Sets Loaded: 8
21:1:55 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:3:0 | Player "Parazit" (steamId=76561198406055009) connected to server!
21:3:2 | Player "dPh" (steamId=76561198385191941) connected to server!
21:3:2 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
21:3:11 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
21:3:23 | Player "Freew1nd" (steamId=76561197961420594) connected to server!
21:4:40 | Player "banderik" (steamId=76561198303890513) connected to server!
21:4:58 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
21:5:30 | Player "MrVleD" (steamId=76561199281830897) connected to server!
21:7:50 | Player "120kg" (steamId=76561199091882922) connected to server!
21:8:30 | Player "deepnocturnal" (steamId=76561198423689268) connected to server!
21:8:47 | Player "AllorReynar" (steamId=76561198061545120) connected to server!
21:12:10 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
21:14:35 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
21:14:36 | Player "120kg" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
21:14:40 | Player "120kg" (steamId=76561199091882922) disconnected from server.
21:21:43 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
21:21:47 | Player "Kapcyndel" (steamId=76561198078988936) disconnected early from server (EXIT NOW).
21:21:48 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
21:33:52 | Player "StalerShower" (steamId=76561198127263264) connected to server!
21:42:48 | Player "Serdj" (steamId=76561198322633256) connected to server!
21:45:8 | Player "StalerShower" (steamId=76561198127263264) initiated disconnect process...
21:45:13 | Player "StalerShower" (steamId=76561198127263264) disconnected from server.
21:58:39 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
21:58:43 | Player "AllorReynar" (steamId=76561198061545120) aborted logout process [canceledLogout]
21:58:59 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
21:59:0 | Player "AllorReynar" (steamId=76561198061545120) disconnected early from server (EXIT NOW).
21:59:4 | Player "AllorReynar" (steamId=76561198061545120) disconnected from server.
22:8:57 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
22:12:29 | "PieceDuck" (steamid=76561198161108074) toggled godmode
22:12:36 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<2159.360107, 91.565895, 3373.659912>)
22:12:36 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=2159.36,0,3373.66)
22:13:19 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3704.949951, 402.000000, 5993.250000>)
22:13:19 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3704.95,0,5993.25)
22:13:30 | "PieceDuck" (steamid=76561198161108074) toggled godmode
22:13:57 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
22:15:49 | "PieceDuck" (steamid=76561198161108074) toggled godmode
22:22:45 | Player "deepnocturnal" (steamId=76561198423689268) disconnected from server.
22:22:45 | Player "deepnocturnal" (steamId=76561198423689268) initiated disconnect process...
22:34:26 | Player "Parazit" (steamId=76561198406055009) initiated disconnect process...
22:34:31 | Player "Parazit" (steamId=76561198406055009) disconnected from server.
22:37:48 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
22:37:53 | Player "MrVleD" (steamId=76561199281830897) disconnected from server.
22:43:35 | "PieceDuck" (steamid=76561198161108074) toggled godmode
22:45:23 | Player "VoMa" (steamId=76561198104182080) connected to server!
22:49:4 | "VoMa" (steamid=76561198104182080) deleted object "IMP_Mag_TSVL8M1Stalingrad_10Rnd" (pos=<9676.455078, 185.612930, 10399.400391>)
22:49:21 | "VoMa" (steamid=76561198104182080) deleted object "Land_House_2W01" (pos=<9675.307617, 188.756332, 10400.750000>)
22:49:26 | "VoMa" (steamid=76561198104182080) deleted object "IMP_AmmoBox_338LM_20Rnd" (pos=<9676.997070, 185.575912, 10400.961914>)
22:50:14 | "VoMa" (steamid=76561198104182080) deleted object "VM_TacticKnife_Chaotic" (pos=<9674.569336, 185.562912, 10394.846680>)
22:52:48 | Player "banderik" (steamId=76561198303890513) initiated disconnect process...
22:52:51 | Player "banderik" (steamId=76561198303890513) disconnected early from server (EXIT NOW).
22:52:51 | Player "Freew1nd" (steamId=76561197961420594) initiated disconnect process...
22:52:53 | Player "banderik" (steamId=76561198303890513) disconnected from server.
22:52:54 | Player "Freew1nd" (steamId=76561197961420594) aborted logout process [canceledLogout]
22:53:21 | Player "banderik" (steamId=76561198303890513) connected to server!
22:53:47 | Player "banderik" (steamId=76561198303890513) initiated disconnect process...
22:53:49 | Player "banderik" (steamId=76561198303890513) disconnected early from server (EXIT NOW).
22:53:52 | Player "banderik" (steamId=76561198303890513) disconnected from server.
22:53:59 | Player "Freew1nd" (steamId=76561197961420594) initiated disconnect process...
22:54:4 | Player "Freew1nd" (steamId=76561197961420594) disconnected from server.
22:59:37 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
23:0:13 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
23:5:13 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
23:5:16 | Player "BaLaBoL" (steamId=76561198838672315) disconnected early from server (EXIT NOW).
23:5:18 | Player "BaLaBoL" (steamId=76561198838672315) disconnected from server.
23:16:40 | Player "Foster" (steamId=76561198093965225) connected to server!
23:46:7 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
23:46:39 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
0:26:14 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
0:26:19 | Player "SuyBBro" (steamId=76561198123822380) disconnected from server.
0:46:51 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
0:46:54 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected early from server (EXIT NOW).
0:46:56 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected from server.
0:47:37 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
0:58:0 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
0:58:0 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
0:58:0 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
0:58:0 | Player "Foster" (steamId=76561198093965225) initiated disconnect process...
0:58:0 | Player "VoMa" (steamId=76561198104182080) initiated disconnect process...
