=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-4_21-27-5
====================================================================================
21:27:5 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:27:5 | [PermissionManager] Perm (EspToolsMenu) has been registered!
21:27:5 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
21:27:5 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
21:27:5 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
21:27:5 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:27:5 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:27:5 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
21:27:5 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:27:5 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:27:6 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
21:27:6 | [PermissionManager] Adding Super Admin (76561198104182080)
21:27:6 | [PermissionManager] Loaded UserGroups.json
21:27:6 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
21:27:6 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:27:6 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:27:6 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:27:6 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:27:6 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:27:6 | Building Sets Loaded: 8
21:27:6 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:28:11 | Player "Satana" (steamId=76561199848325170) connected to server!
21:28:12 | Player "Serdj" (steamId=76561198322633256) connected to server!
21:28:14 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
21:28:14 | Player "Bamber" (steamId=76561197970705402) connected to server!
21:28:26 | Player "MrVleD" (steamId=76561199281830897) connected to server!
21:28:33 | Player "flasch" (steamId=76561198013855789) connected to server!
21:28:36 | Player "Foster" (steamId=76561198093965225) connected to server!
21:29:26 | Player "Amper" (steamId=76561198343165685) connected to server!
21:29:40 | Player "OXOTHIK" (steamId=76561198865195468) connected to server!
21:29:52 | Player "Bioking" (steamId=76561198884179595) connected to server!
21:30:1 | Player "HUNTER2091" (steamId=76561198859579000) connected to server!
21:30:37 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
21:31:0 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
21:31:13 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
21:31:33 | "PieceDuck" (steamid=76561198161108074) toggled godmode
21:31:39 | Player "Anastasiy" (steamId=76561199572511166) connected to server!
21:33:45 | [VPPItemManager]:: SpawnItemPreset(): WARNING! preset: kaskader has no parrent!
21:33:45 | "PieceDuck" (steamid=76561198161108074) spawned preset: (kaskader)
21:33:56 | Player "MonteCarlo" (steamId=76561198167839792) connected to server!
21:34:16 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
21:34:21 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
21:34:31 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8226.379883, 469.179993, 9034.620117>)
21:34:31 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8226.38,0,9034.62)
21:36:32 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
21:36:33 | Player "Satana" (steamId=76561199848325170) disconnected early from server (EXIT NOW).
21:36:37 | Player "Satana" (steamId=76561199848325170) disconnected from server.
21:36:43 | Player "Kot" (steamId=76561198810047434) connected to server!
21:37:1 | Player "| Deckard |" (steamId=76561198963391439) connected to server!
21:37:31 | "PieceDuck" (steamid=76561198161108074) toggled godmode
21:37:33 | Player "Bamber" (steamId=76561197970705402) initiated disconnect process...
21:37:38 | Player "Bamber" (steamId=76561197970705402) disconnected from server.
21:37:52 | Player "VoMa" (steamId=76561198104182080) connected to server!
21:38:15 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
21:38:20 | Player "Serdj" (steamId=76561198322633256) disconnected from server.
21:38:47 | Player "Serdj" (steamId=76561198322633256) connected to server!
21:41:36 | Player "Fox" (steamId=76561199832617181) connected to server!
21:42:42 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<1774.199951, 442.305023, 15070.900391>)
21:42:42 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=1774.2,0,15070.9)
21:42:42 | "VoMa" (steamid=76561198104182080) Spawned Item: (TraderPlus_Money_Euro1)
21:42:48 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1793.142944, 442.510193, 15073.383789>)
21:42:48 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1798.651489, 442.693939, 15075.507813>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1803.990967, 442.991211, 15078.897461>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1806.922119, 443.140320, 15080.860352>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1811.968628, 443.416534, 15084.292969>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1817.515137, 443.685455, 15088.107422>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1817.604614, 443.690491, 15088.174805>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1817.688477, 443.694946, 15088.238281>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1817.755737, 443.698669, 15088.289063>)
21:42:49 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1817.822998, 443.702393, 15088.339844>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1817.896606, 443.706482, 15088.395508>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1817.963989, 443.710205, 15088.446289>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1818.589478, 443.741791, 15088.877930>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1819.202881, 443.772003, 15089.290039>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1819.921509, 443.807434, 15089.773438>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1820.596558, 443.844574, 15090.199219>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1821.199219, 443.886200, 15090.605469>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1821.691772, 443.920380, 15090.937500>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1822.099365, 443.948822, 15091.215820>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1822.411377, 443.970978, 15091.430664>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1823.152954, 444.023285, 15091.923828>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1824.235352, 444.097809, 15092.621094>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1824.818848, 444.138275, 15093.000977>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1825.158081, 444.162659, 15093.227539>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1825.933350, 444.217987, 15093.747070>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1826.712158, 444.277924, 15094.272461>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1826.995728, 444.300201, 15094.462891>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1828.419800, 444.406860, 15095.374023>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1828.848999, 444.437866, 15095.636719>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1829.688477, 444.499969, 15096.164063>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1829.856445, 444.509827, 15096.247070>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1831.723389, 444.594391, 15097.238281>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1832.283447, 444.601257, 15097.345703>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1832.846069, 444.603790, 15097.414063>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1833.261475, 444.597107, 15097.388672>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1833.924561, 444.613922, 15097.586914>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1834.641846, 444.658936, 15098.012695>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1835.466919, 444.707153, 15098.473633>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1836.468262, 444.772278, 15099.046875>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1837.417603, 444.817902, 15099.396484>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1838.183960, 444.849762, 15099.731445>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1839.157471, 444.870392, 15100.018555>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1840.138672, 444.899872, 15100.374023>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1840.782471, 444.913300, 15100.562500>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1841.170288, 444.924133, 15100.697266>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1842.380493, 444.987610, 15101.331055>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1844.002075, 445.054169, 15102.032227>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1844.728027, 445.081696, 15102.328125>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1845.057861, 445.095856, 15102.473633>)
21:42:50 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1847.183105, 445.161102, 15103.133789>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1847.775879, 445.171478, 15103.290039>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1850.190063, 445.266815, 15104.359375>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1850.562622, 445.275299, 15104.475586>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1850.646729, 445.273224, 15104.468750>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1851.337769, 445.274841, 15104.571289>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1853.673096, 445.335876, 15105.186523>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1853.850586, 445.318268, 15105.058594>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1854.341675, 445.319733, 15105.070313>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1854.695068, 445.339386, 15105.211914>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1855.193359, 445.353485, 15105.312500>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1855.643677, 445.375732, 15105.473633>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1856.828125, 445.427277, 15105.844727>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1857.917358, 445.458801, 15106.073242>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1858.780273, 445.476563, 15106.201172>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1859.708618, 445.509064, 15106.363281>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1860.695557, 445.541229, 15106.550781>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1861.333862, 445.556519, 15106.641602>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1861.718140, 445.569183, 15106.719727>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1861.974243, 445.574280, 15106.750000>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1864.474487, 445.658478, 15107.273438>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1865.516235, 445.694611, 15107.465820>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1866.982178, 445.747406, 15107.675781>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1868.010742, 445.770935, 15107.774414>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1868.552612, 445.785858, 15107.864258>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1872.005859, 445.890350, 15108.544922>)
21:42:51 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1873.599731, 445.895874, 15108.730469>)
21:42:52 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1882.853638, 446.105591, 15110.089844>)
21:42:53 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1890.541016, 446.146515, 15111.193359>)
21:42:53 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1893.516357, 446.260834, 15112.410156>)
21:42:53 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1898.670044, 446.537201, 15113.950195>)
21:42:53 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1904.102661, 447.015350, 15115.818359>)
21:42:56 | [VPPItemManager]:: SpawnItemPreset(): WARNING! preset: satana has no parrent!
21:42:56 | "VoMa" (steamid=76561198104182080) spawned preset: (satana)
21:43:16 | "VoMa" (steamid=76561198104182080) Spawned Item: (TraderPlus_Money_Euro1)
21:43:20 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1927.122803, 447.214386, 15113.769531>)
21:43:20 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1920.405640, 447.063263, 15111.682617>)
21:43:20 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1914.080566, 446.958191, 15110.742188>)
21:43:21 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1907.104736, 446.862976, 15110.740234>)
21:43:21 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1898.875000, 446.325714, 15111.190430>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1891.894653, 446.195404, 15111.750977>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1889.058472, 446.181946, 15112.018555>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1882.058960, 446.240997, 15112.497070>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1881.906982, 446.243591, 15112.472656>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1881.733276, 446.246735, 15112.448242>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1881.633789, 446.249237, 15112.447266>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1881.526978, 446.251007, 15112.429688>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1881.419312, 446.252960, 15112.415039>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1880.538208, 446.276886, 15112.445313>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1879.803223, 446.296967, 15112.474609>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1879.021362, 446.320892, 15112.530273>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1878.128052, 446.346680, 15112.565430>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1877.281372, 446.367310, 15112.555664>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1876.452515, 446.386536, 15112.536133>)
21:43:22 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1875.788208, 446.402069, 15112.521484>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1874.468140, 446.432220, 15112.580078>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1873.370239, 446.445648, 15112.561523>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1872.594116, 446.454681, 15112.541016>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1871.112305, 446.473633, 15112.527344>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1870.294067, 446.479462, 15112.476563>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1869.727783, 446.482330, 15112.444336>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1868.444824, 446.493530, 15112.403320>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1867.852173, 446.495056, 15112.360352>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1865.773438, 446.476959, 15112.373047>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1863.167847, 446.435089, 15112.329102>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1862.141357, 446.414764, 15112.287109>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1860.216797, 446.366302, 15112.133789>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1858.001343, 446.329895, 15112.016602>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1853.453857, 446.281586, 15111.977539>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1853.225952, 446.279083, 15111.974609>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1852.114990, 446.264404, 15111.904297>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1851.903076, 446.258087, 15111.872070>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1851.821289, 446.256897, 15111.868164>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1851.501099, 446.251709, 15111.847656>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1850.335571, 446.235657, 15111.801758>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1848.978027, 446.220093, 15111.765625>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1847.298218, 446.197754, 15111.700195>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1845.761353, 446.178497, 15111.633789>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1844.540894, 446.182343, 15111.582031>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1843.485229, 446.171143, 15111.534180>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1842.097046, 446.156769, 15111.472656>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1841.066650, 446.145203, 15111.419922>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1839.126343, 446.126892, 15111.350586>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1837.908936, 446.131378, 15111.299805>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1835.658081, 446.131165, 15111.201172>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1834.338135, 446.128571, 15111.154297>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1832.239868, 446.125366, 15111.089844>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1831.522827, 446.123352, 15111.059570>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1828.995117, 446.112305, 15110.954102>)
21:43:23 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<1828.166748, 446.107758, 15110.916992>)
