=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-29_15-7-56
====================================================================================
15:7:56 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
15:8:56 | Player "Serdj" (steamId=76561198322633256) connected to server!
15:9:0 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
15:9:1 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
15:9:1 | Player "Maron Gasov" (steamId=76561198843347971) connected to server!
15:9:1 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) connected to server!
15:9:16 | Player "Satana" (steamId=76561199848325170) connected to server!
15:9:17 | Player "LeBronko" (steamId=76561198075176045) connected to server!
15:9:21 | Player "dPh" (steamId=76561198385191941) connected to server!
15:9:26 | Player "Foster" (steamId=76561198093965225) connected to server!
15:9:31 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
15:9:33 | Player "Danjiro-Jojo" (steamId=76561198284805070) connected to server!
15:9:40 | Player "2_son" (steamId=76561198216607920) connected to server!
15:9:55 | Player "HUNTER2091" (steamId=76561198859579000) connected to server!
15:17:1 | Player "Bioking" (steamId=76561198884179595) connected to server!
15:18:6 | Player "Art_Man" (steamId=76561198119544941) connected to server!
15:22:23 | Player "flasch" (steamId=76561198013855789) connected to server!
15:26:44 | Player "120kg" (steamId=76561199091882922) connected to server!
15:34:17 | Player "Violand" (steamId=76561198074332784) connected to server!
15:35:12 | Player "Violand" (steamId=76561198074332784) initiated disconnect process...
15:35:21 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) initiated disconnect process...
15:35:26 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) disconnected from server.
15:35:42 | Player "Volk" (steamId=76561198372110603) connected to server!
15:36:36 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) connected to server!
15:36:43 | Player "Violand" (steamId=76561198074332784) connected to server!
15:37:9 | Player "Violand" (steamId=76561198074332784) initiated disconnect process...
15:39:21 | Player "Interstells" (steamId=76561198065544426) connected to server!
15:42:30 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
15:42:31 | Player "Art_Man" (steamId=76561198119544941) disconnected early from server (EXIT NOW).
15:42:35 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
15:48:7 | Player "AnGeLPvP" (steamId=76561198073095687) connected to server!
15:51:58 | Player "Violand" (steamId=76561198074332784) connected to server!
15:55:6 | Player "flasch" (steamId=76561198013855789) initiated disconnect process...
15:59:6 | Player "AnGeLPvP" (steamId=76561198073095687) initiated disconnect process...
15:59:9 | Player "AnGeLPvP" (steamId=76561198073095687) aborted logout process [canceledLogout]
16:1:5 | Player "Lemon" (steamId=76561198010598527) connected to server!
16:2:34 | Player "AnGeLPvP" (steamId=76561198073095687) initiated disconnect process...
16:2:36 | Player "AnGeLPvP" (steamId=76561198073095687) aborted logout process [canceledLogout]
16:6:32 | Player "AnGeLPvP" (steamId=76561198073095687) initiated disconnect process...
16:6:33 | Player "AnGeLPvP" (steamId=76561198073095687) disconnected early from server (EXIT NOW).
16:6:37 | Player "AnGeLPvP" (steamId=76561198073095687) disconnected from server.
