=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-2_21-2-52
====================================================================================
21:2:52 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:2:52 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
21:2:52 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
21:2:52 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
21:2:52 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
21:2:52 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
21:2:52 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
21:2:52 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
21:2:52 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
21:2:52 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
21:2:52 | [PermissionManager] Perm (EspToolsMenu) has been registered!
21:2:52 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
21:2:52 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
21:2:52 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
21:2:52 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:2:52 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:2:52 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
21:2:52 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:2:52 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:2:52 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
21:2:52 | [PermissionManager] Adding Super Admin (76561198104182080)
21:2:52 | [PermissionManager] Loaded UserGroups.json
21:2:52 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
21:2:52 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:2:52 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:2:52 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:2:52 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:2:52 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:2:52 | Building Sets Loaded: 8
21:2:52 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
21:3:51 | Player "Kapatok" (steamId=76561198086435723) connected to server!
21:3:54 | Player "flasch" (steamId=76561198013855789) connected to server!
21:4:5 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
21:4:10 | Player "Serdj" (steamId=76561198322633256) connected to server!
21:4:11 | Player "OriusP" (steamId=76561198095290662) connected to server!
21:4:16 | Player "Kapcyndel" (steamId=76561198078988936) connected to server!
21:4:17 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
21:4:26 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
21:4:28 | Player "Neskor" (steamId=76561198121296445) connected to server!
21:4:31 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
21:4:45 | Player "120kg" (steamId=76561199091882922) connected to server!
21:6:59 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
21:8:39 | Player "Ho1ovin" (steamId=76561199235201986) connected to server!
21:9:46 | Player "Satana" (steamId=76561199848325170) connected to server!
21:11:56 | "PieceDuck" (steamid=76561198161108074) toggled godmode
21:12:51 | "PieceDuck" (steamid=76561198161108074) toggled godmode
21:13:0 | "PieceDuck" (steamid=76561198161108074) toggled godmode
21:13:36 | "PieceDuck" (steamid=76561198161108074) toggled godmode
21:15:49 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
21:15:54 | Player "Serdj" (steamId=76561198322633256) disconnected from server.
21:16:28 | Player "Serdj" (steamId=76561198322633256) connected to server!
21:18:48 | Player "flasch" (steamId=76561198013855789) initiated disconnect process...
21:18:53 | Player "flasch" (steamId=76561198013855789) disconnected from server.
21:28:1 | Player "Neskor" (steamId=76561198121296445) initiated disconnect process...
21:28:6 | Player "Neskor" (steamId=76561198121296445) disconnected from server.
21:30:33 | Player "Neskor" (steamId=76561198121296445) connected to server!
21:43:32 | Player "Kapatok" (steamId=76561198086435723) initiated disconnect process...
21:43:37 | Player "Kapatok" (steamId=76561198086435723) disconnected from server.
21:43:50 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (TerjeSleepingBag_Blue)
21:43:55 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<5704.981934, 179.622833, 12264.740234>)
21:43:56 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<5706.715820, 180.897018, 12254.187500>)
21:43:56 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<5707.477051, 181.163544, 12239.454102>)
21:43:57 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<5708.449707, 182.483948, 12227.320313>)
21:43:57 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<5710.339844, 184.027740, 12211.820313>)
21:43:58 | "PieceDuck" (steamid=76561198161108074) teleported to crosshair (pos=<5712.033691, 185.503754, 12197.565430>)
21:44:18 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
21:44:18 | Player "120kg" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
21:44:23 | Player "120kg" (steamId=76561199091882922) disconnected from server.
21:46:26 | Player "Jeger" (steamId=76561198320671266) connected to server!
21:48:12 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (HydraulicJack)
21:48:36 | "PieceDuck" (steamid=76561198161108074) deleted object "HydraulicJack" (pos=<5711.108398, 185.190384, 12200.641602>)
21:49:59 | "PieceDuck" (steamid=76561198161108074) deleted object "TerjeSleepingBag_Blue" (pos=<5711.199219, 185.556015, 12197.348633>)
21:51:32 | Player "Jeger" (steamId=76561198320671266) initiated disconnect process...
21:51:33 | Player "Jeger" (steamId=76561198320671266) disconnected early from server (EXIT NOW).
21:51:37 | Player "Jeger" (steamId=76561198320671266) disconnected from server.
21:51:45 | Player "Muxaylo" (steamId=76561198038284050) initiated disconnect process...
21:51:50 | Player "Muxaylo" (steamId=76561198038284050) disconnected from server.
21:58:24 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
21:58:25 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected early from server (EXIT NOW).
21:58:29 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected from server.
22:6:9 | Player "OriusP" (steamId=76561198095290662) initiated disconnect process...
22:6:14 | Player "OriusP" (steamId=76561198095290662) disconnected from server.
22:16:43 | "PieceDuck" (steamid=76561198161108074) toggled godmode
22:17:12 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
22:22:38 | Player "Neskor" (steamId=76561198121296445) initiated disconnect process...
22:22:40 | Player "Neskor" (steamId=76561198121296445) disconnected early from server (EXIT NOW).
22:22:43 | Player "Neskor" (steamId=76561198121296445) disconnected from server.
22:30:55 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3014.399902, 231.618027, 5625.299805>)
22:30:55 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3014.4,0,5625.3)
22:31:14 | "PieceDuck" (steamid=76561198161108074) toggled freecam
22:31:45 | "PieceDuck" (steamid=76561198161108074) toggled freecam
22:31:52 | "PieceDuck" (steamid=76561198161108074) kicked player: "Satana"
22:31:52 | "PieceDuck" (steamid=76561198161108074) kicked player: "Ho1ovin"
22:31:52 | Player "Ho1ovin" (steamId=76561199235201986) initiated disconnect process...
22:31:52 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
22:31:57 | Player "Ho1ovin" (steamId=76561199235201986) disconnected from server.
22:31:57 | Player "Satana" (steamId=76561199848325170) disconnected from server.
22:32:13 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<8232.269531, 469.179993, 9030.780273>)
22:32:13 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=8232.27,0,9030.78)
22:32:33 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
22:32:38 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
