=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-7_21-1-38
====================================================================================
21:1:38 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
22:35:25 | Player "AllorReynar" (steamId=76561198061545120) disconnected early from server (EXIT NOW).
22:35:28 | Player "AllorReynar" (steamId=76561198061545120) disconnected from server.
22:51:11 | Player "Muxaylo" (steamId=76561198038284050) initiated disconnect process...
22:51:16 | Player "Muxaylo" (steamId=76561198038284050) disconnected from server.
22:52:22 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
22:52:41 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
22:52:42 | Player "BaLaBoL" (steamId=76561198838672315) disconnected early from server (EXIT NOW).
22:52:46 | Player "BaLaBoL" (steamId=76561198838672315) disconnected from server.
22:52:53 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
23:12:22 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
23:12:55 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
23:20:42 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
23:20:47 | Player "dPh" (steamId=76561198385191941) disconnected from server.
23:28:13 | Player "Amper" (steamId=76561198343165685) initiated disconnect process...
23:28:16 | Player "Amper" (steamId=76561198343165685) disconnected early from server (EXIT NOW).
23:28:18 | Player "Amper" (steamId=76561198343165685) disconnected from server.
23:28:29 | Player "Anastasia" (steamId=76561199572511166) initiated disconnect process...
23:28:32 | Player "Anastasia" (steamId=76561199572511166) disconnected early from server (EXIT NOW).
23:28:34 | Player "Anastasia" (steamId=76561199572511166) disconnected from server.
23:36:53 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
23:37:27 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
23:40:20 | Player "Freew1nd" (steamId=76561197961420594) initiated disconnect process...
23:40:25 | Player "Freew1nd" (steamId=76561197961420594) disconnected from server.
23:42:51 | Player "DyDo4KA" (steamId=76561198139066221) initiated disconnect process...
23:42:56 | Player "DyDo4KA" (steamId=76561198139066221) disconnected from server.
23:43:28 | Player "MrVleD" (steamId=76561199281830897) initiated disconnect process...
23:43:33 | Player "MrVleD" (steamId=76561199281830897) disconnected from server.
0:2:49 | Player "Kartuz" (steamId=76561199639333047) connected to server!
0:5:52 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
0:6:31 | Player "SuyBBro" (steamId=76561198123822380) connected to server!
0:21:46 | Player "SuyBBro" (steamId=76561198123822380) disconnected from server.
0:21:46 | Player "SuyBBro" (steamId=76561198123822380) initiated disconnect process...
0:50:0 | "PieceDuck" (steamid=76561198161108074) Spawned Item: (OH_water_tap)
0:50:13 | "PieceDuck" (steamid=76561198161108074) deleted objects using ESP
0:58:0 | Player "Serdj" (steamId=76561198322633256) initiated disconnect process...
0:58:0 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
