=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-6-4_17-37-7
====================================================================================
17:37:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
17:37:7 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
17:37:7 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
17:37:7 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
17:37:7 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
17:37:7 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
17:37:7 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
17:37:7 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
17:37:7 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
17:37:7 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
17:37:7 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
17:37:7 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
17:37:7 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
17:37:7 | [PermissionManager] Perm (MenuBansManager) has been registered!
17:37:7 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
17:37:7 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
17:37:7 | [PermissionManager] Perm (MenuWebHooks) has been registered!
17:37:7 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
17:37:7 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
17:37:7 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
17:37:7 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
17:37:7 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
17:37:7 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
17:37:7 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
17:37:7 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
17:37:7 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
17:37:7 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
17:37:7 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
17:37:7 | [PermissionManager] Perm (EspToolsMenu) has been registered!
17:37:7 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
17:37:7 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
17:37:7 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
17:37:7 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
17:37:7 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
17:37:7 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
17:37:7 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
17:37:7 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
17:37:7 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
17:37:7 | [PermissionManager] Adding Super Admin (76561198104182080)
17:37:7 | [PermissionManager] Loaded UserGroups.json
17:37:7 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
17:37:7 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
17:37:7 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
17:37:7 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
17:37:7 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
17:37:7 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
17:37:7 | Building Sets Loaded: 8
17:37:8 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
17:38:7 | Player "Ho1ovin" (steamId=76561199235201986) connected to server!
17:38:13 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
17:38:14 | Player "| Deckard |" (steamId=76561198963391439) connected to server!
17:38:14 | Player "HUNTER2091" (steamId=76561198859579000) connected to server!
17:38:14 | Player "Maron Gasov" (steamId=76561198843347971) connected to server!
17:38:28 | Player "DrunKKilleR" (steamId=76561198803104495) connected to server!
17:38:34 | Player "Serdj" (steamId=76561198322633256) connected to server!
17:38:35 | Player "Sanik" (steamId=76561199483109476) connected to server!
17:38:39 | Player "Butch" (steamId=76561199023755511) connected to server!
17:38:40 | Player "Amper" (steamId=76561198343165685) connected to server!
17:38:49 | Player "Art_Man" (steamId=76561198119544941) connected to server!
17:38:53 | Player "Moon" (steamId=76561199485344583) connected to server!
17:38:55 | Player "Bioking" (steamId=76561198884179595) connected to server!
17:39:3 | Player "AntZVZ" (steamId=76561198847518258) connected to server!
17:39:13 | Player "AllorReynar" (steamId=76561198061545120) connected to server!
17:39:23 | Player "Interstells" (steamId=76561198065544426) connected to server!
17:39:27 | Player "Kot" (steamId=76561198810047434) connected to server!
17:39:34 | Player "Anastasiy" (steamId=76561199572511166) connected to server!
17:39:41 | Player "ILLaigy" (steamId=76561198354433172) connected to server!
17:39:42 | Player "Fox" (steamId=76561199832617181) connected to server!
17:41:28 | Player "Satana" (steamId=76561199848325170) connected to server!
17:41:53 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
17:41:55 | Player "Satana" (steamId=76561199848325170) disconnected early from server (EXIT NOW).
17:41:58 | Player "Satana" (steamId=76561199848325170) disconnected from server.
17:42:13 | Player "[MONOLIT] 120KG" (steamId=76561199091882922) connected to server!
17:42:27 | Player "Satana" (steamId=76561199848325170) connected to server!
17:48:18 | Player "Moon" (steamId=76561199485344583) initiated disconnect process...
17:48:26 | Player "dPh" (steamId=76561198385191941) connected to server!
17:48:44 | Player "Moon" (steamId=76561199485344583) connected to server!
17:50:54 | Player "[MONOLIT] 120KG" (steamId=76561199091882922) initiated disconnect process...
17:50:55 | Player "[MONOLIT] 120KG" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
17:50:55 | Player "Interstells" (steamId=76561198065544426) initiated disconnect process...
17:50:57 | Player "Interstells" (steamId=76561198065544426) disconnected early from server (EXIT NOW).
17:50:59 | Player "[MONOLIT] 120KG" (steamId=76561199091882922) disconnected from server.
17:51:0 | Player "Interstells" (steamId=76561198065544426) disconnected from server.
17:55:17 | Player "Maron Gasov" (steamId=76561198843347971) initiated disconnect process...
17:55:20 | Player "Maron Gasov" (steamId=76561198843347971) disconnected early from server (EXIT NOW).
17:55:22 | Player "Maron Gasov" (steamId=76561198843347971) disconnected from server.
17:55:46 | Player "Maron Gasov" (steamId=76561198843347971) connected to server!
17:58:26 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
17:59:31 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
17:59:33 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
18:0:10 | Player "MrVleD" (steamId=76561199281830897) connected to server!
18:0:30 | Player "dPh" (steamId=76561198385191941) initiated disconnect process...
18:0:35 | Player "dPh" (steamId=76561198385191941) disconnected from server.
18:1:2 | Player "Ho1ovin" (steamId=76561199235201986) initiated disconnect process...
18:1:5 | Player "Ho1ovin" (steamId=76561199235201986) disconnected early from server (EXIT NOW).
18:1:7 | Player "Ho1ovin" (steamId=76561199235201986) disconnected from server.
18:3:34 | "Moon" (steamid=76561199485344583) Spawned Item: (IMP_AX50_Black)
18:3:47 | "Moon" (steamid=76561199485344583) deleted object "IMP_AX50_Black" (pos=<3698.184082, 402.181061, 5982.467285>)
18:3:53 | "Moon" (steamid=76561199485344583) Spawned Item: (IMP_Anzio)
18:4:37 | "Moon" (steamid=76561199485344583) deleted object "IMP_Anzio" (pos=<3697.541992, 402.068024, 5981.932129>)
18:6:41 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
18:7:12 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
18:7:28 | Player "AntZVZ" (steamId=76561198847518258) initiated disconnect process...
18:7:33 | Player "AntZVZ" (steamId=76561198847518258) disconnected from server.
18:9:1 | "Moon" (steamid=76561199485344583) Spawned Item: (VM_FIXpantsBGIIO_V1)
18:9:5 | "Moon" (steamid=76561199485344583) Spawned Item: (VM_FIXpantsIIO_V1)
18:10:36 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXpantsBGIIO_V1" (pos=<8538.759766, 342.705322, 8033.950684>)
18:11:10 | [VPPItemManager]:: SpawnItemPreset(): WARNING! preset: fixer 2 has no parrent!
18:11:10 | "Moon" (steamid=76561199485344583) spawned preset: (fixer 2)
18:11:48 | [VPPItemManager]:: SpawnItemPreset(): WARNING! preset: satana has no parrent!
18:11:48 | "Moon" (steamid=76561199485344583) spawned preset: (satana)
18:11:55 | Player "dPh" (steamId=76561198385191941) connected to server!
18:12:20 | Player "ILLaigy" (steamId=76561198354433172) initiated disconnect process...
18:12:38 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXshoesIIO" (pos=<8537.018555, 342.719299, 8031.440918>)
18:12:42 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXvestIIO_V1" (pos=<8537.018555, 342.735413, 8031.440918>)
18:12:47 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXHelmetIIO" (pos=<8537.018555, 342.728760, 8031.440918>)
18:12:50 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXtopsIIO_V1" (pos=<8537.018555, 342.748444, 8031.440918>)
18:12:55 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXglovesIIO" (pos=<8537.018555, 342.784576, 8031.440918>)
18:12:58 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXpantsIIO_V1" (pos=<8536.810547, 342.734375, 8031.459473>)
18:13:4 | "Moon" (steamid=76561199485344583) deleted object "VM_FIXpantsIIO_V1" (pos=<8536.228516, 342.745056, 8031.603027>)
18:13:12 | [VPPItemManager]:: SpawnItemPreset(): WARNING! preset: kaskader has no parrent!
18:13:12 | "Moon" (steamid=76561199485344583) spawned preset: (kaskader)
18:15:8 | "Moon" (steamid=76561199485344583) Spawned Item: (VM_TacticKnife_Chaotic)
18:15:10 | "Moon" (steamid=76561199485344583) Spawned Item: (VM_TacticKnife_Chaotic)
18:16:15 | Player "jrap3" (steamId=76561197970705402) connected to server!
18:16:19 | "Moon" (steamid=76561199485344583) Spawned Item: (Custom_ProtectorCase_600_abrakadabra)
18:16:23 | "Moon" (steamid=76561199485344583) Spawned Item: (Custom_ProtectorCase_600_abrakadabra_2)
18:16:27 | "Moon" (steamid=76561199485344583) Spawned Item: (Custom_ProtectorCase_600_Toxic)
18:16:34 | "Moon" (steamid=76561199485344583) Spawned Item: (Custom_ProtectorCase_600_kiwi)
18:17:0 | "Moon" (steamid=76561199485344583) deleted object "Custom_ProtectorCase_600_abrakadabra" (pos=<8534.125977, 342.893341, 8033.207520>)
18:17:4 | "Moon" (steamid=76561199485344583) deleted object "Custom_ProtectorCase_600_kiwi" (pos=<8534.733398, 342.879517, 8035.714844>)
18:19:18 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<2624.360107, 238.313232, 11948.700195>)
18:19:18 | "Moon": (steamid=76561199485344583) teleported to (pos=2624.36,0,11948.7)
18:19:44 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<3713.729980, 402.000000, 6000.620117>)
18:19:44 | "Moon": (steamid=76561199485344583) teleported to (pos=3713.73,0,6000.62)
18:21:9 | Player "Ho1ovin" (steamId=76561199235201986) connected to server!
18:22:5 | Player "ILLaigy" (steamId=76561198354433172) connected to server!
18:23:48 | "Moon" (steamid=76561199485344583) toggled freecam
18:23:56 | "Moon" (steamid=76561199485344583) teleported to crosshair (pos=<4537.533203, 316.880890, 8294.813477>)
18:23:58 | "Moon" (steamid=76561199485344583) toggled freecam
18:24:11 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<4553.569824, 317.811371, 8317.599609>)
18:24:11 | "Moon": (steamid=76561199485344583) teleported to (pos=4553.57,0,8317.6)
18:24:21 | "Moon" (steamid=76561199485344583) toggled freecam
18:24:28 | "Moon" (steamid=76561199485344583) teleported to crosshair (pos=<5066.980957, 338.465240, 7827.628418>)
18:24:29 | "Moon" (steamid=76561199485344583) toggled freecam
18:29:26 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
18:29:31 | Player "Butch" (steamId=76561199023755511) disconnected from server.
18:30:48 | Player "Maron Gasov" (steamId=76561198843347971) initiated disconnect process...
18:30:53 | Player "Maron Gasov" (steamId=76561198843347971) disconnected from server.
18:39:47 | Player "AntZVZ" (steamId=76561198847518258) connected to server!
