=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-27_5-1-47
====================================================================================
5:1:47 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
5:47:56 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
5:48:1 | Player "Butch" (steamId=76561199023755511) disconnected from server.
5:48:49 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
5:50:8 | Player "Butch" (steamId=76561199023755511) connected to server!
5:56:8 | Player "Art_Man" (steamId=76561198119544941) connected to server!
6:6:21 | Player "Foster" (steamId=76561198093965225) initiated disconnect process...
6:6:22 | Player "Foster" (steamId=76561198093965225) disconnected early from server (EXIT NOW).
6:6:26 | Player "Foster" (steamId=76561198093965225) disconnected from server.
6:10:34 | Player "Bioking" (steamId=76561198884179595) connected to server!
6:17:22 | Player "Kapcyndel" (steamId=76561198078988936) initiated disconnect process...
6:17:27 | Player "Kapcyndel" (steamId=76561198078988936) disconnected from server.
6:18:0 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
6:18:5 | Player "Butch" (steamId=76561199023755511) disconnected from server.
6:21:35 | Player "Butch" (steamId=76561199023755511) connected to server!
6:24:54 | Player "AllorReynar" (steamId=76561198061545120) connected to server!
6:32:19 | Player "Sanik" (steamId=76561199483109476) connected to server!
6:44:16 | Player "2_son" (steamId=76561198216607920) connected to server!
6:44:57 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
6:45:2 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
6:45:44 | Player "Sanik" (steamId=76561199483109476) connected to server!
7:6:6 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
7:6:11 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
7:6:38 | Player "Art_Man" (steamId=76561198119544941) connected to server!
7:18:22 | Player "Muxaylo" (steamId=76561198038284050) connected to server!
7:38:43 | Player "2_son" (steamId=76561198216607920) initiated disconnect process...
7:40:38 | Player "2_son" (steamId=76561198216607920) connected to server!
7:49:32 | Player "Satana" (steamId=76561199848325170) connected to server!
7:54:58 | Player "Nonamer666" (steamId=76561199238900420) connected to server!
7:55:4 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
7:55:9 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
7:56:20 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
7:56:21 | Player "Art_Man" (steamId=76561198119544941) disconnected early from server (EXIT NOW).
7:56:25 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
8:20:39 | Player "beautifuldistress" (steamId=76561197991463508) connected to server!
8:22:21 | Player "rimkardan88" (steamId=76561199594092092) connected to server!
8:26:3 | Player "Nonamer666" (steamId=76561199238900420) disconnected from server.
8:26:3 | Player "Nonamer666" (steamId=76561199238900420) initiated disconnect process...
8:40:45 | Player "not_today" (steamId=76561199319603335) connected to server!
8:50:2 | Player "beautifuldistress" (steamId=76561197991463508) initiated disconnect process...
8:50:7 | Player "beautifuldistress" (steamId=76561197991463508) disconnected from server.
8:53:34 | Player "Muxaylo" (steamId=76561198038284050) initiated disconnect process...
8:53:39 | Player "Muxaylo" (steamId=76561198038284050) disconnected from server.
8:56:53 | Player "not_today" (steamId=76561199319603335) initiated disconnect process...
8:56:58 | Player "not_today" (steamId=76561199319603335) disconnected from server.
8:58:32 | Player "KUZIJ" (steamId=76561198068897748) initiated disconnect process...
8:58:33 | Player "KUZIJ" (steamId=76561198068897748) disconnected early from server (EXIT NOW).
8:58:37 | Player "KUZIJ" (steamId=76561198068897748) disconnected from server.
8:59:30 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
8:59:35 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
9:0:0 | Player "rimkardan88" (steamId=76561199594092092) initiated disconnect process...
9:0:0 | Player "Butch" (steamId=76561199023755511) initiated disconnect process...
9:0:0 | Player "2_son" (steamId=76561198216607920) initiated disconnect process...
9:0:0 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
9:0:0 | Player "DeLuxe" (steamId=76561198163048902) initiated disconnect process...
9:0:0 | Player "Satana" (steamId=76561199848325170) initiated disconnect process...
9:0:1 | Player "rimkardan88" (steamId=76561199594092092) disconnected from server.
9:0:1 | Player "AllorReynar" (steamId=76561198061545120) disconnected from server.
9:0:1 | Player "DeLuxe" (steamId=76561198163048902) disconnected from server.
9:0:1 | Player "Butch" (steamId=76561199023755511) disconnected from server.
9:0:1 | Player "2_son" (steamId=76561198216607920) disconnected from server.
9:0:1 | Player "Satana" (steamId=76561199848325170) disconnected from server.
