=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-30_13-2-0
====================================================================================
13:2:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
13:2:1 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
13:2:1 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
13:2:1 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
13:2:1 | Building Sets Loaded: 6
13:2:1 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
13:3:6 | Player "not_today" (steamId=76561199319603335) connected to server!
13:3:9 | Player "HUNTER2091" (steamId=76561198859579000) connected to server!
13:3:10 | Player "Sanik" (steamId=76561199483109476) connected to server!
13:3:10 | Player "Bioking" (steamId=76561198884179595) connected to server!
13:3:12 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) connected to server!
13:3:33 | Player "deluxe47" (steamId=76561198163048902) connected to server!
13:3:33 | Player "Art_Man" (steamId=76561198119544941) connected to server!
13:3:39 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
13:3:56 | Player "Maron Gasov" (steamId=76561198843347971) connected to server!
13:4:17 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
13:4:35 | Player "2_son" (steamId=76561198216607920) connected to server!
13:5:8 | Player "Foster" (steamId=76561198093965225) connected to server!
13:6:4 | Player "120kg" (steamId=76561199091882922) connected to server!
13:8:8 | Player "Kot" (steamId=76561198810047434) connected to server!
13:15:38 | Player "Kot" (steamId=76561198810047434) initiated disconnect process...
13:15:40 | Player "Kot" (steamId=76561198810047434) disconnected early from server (EXIT NOW).
13:15:43 | Player "Kot" (steamId=76561198810047434) disconnected from server.
13:17:1 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
13:17:2 | Player "120kg" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
13:17:6 | Player "120kg" (steamId=76561199091882922) disconnected from server.
13:44:32 | Player "Butch" (steamId=76561199023755511) connected to server!
13:45:11 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
13:45:16 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected from server.
13:55:26 | Player "Parazit" (steamId=76561198406055009) connected to server!
14:4:27 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
14:4:29 | Player "Art_Man" (steamId=76561198119544941) disconnected early from server (EXIT NOW).
14:4:32 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
14:7:24 | Player "Satana" (steamId=76561199848325170) connected to server!
14:11:52 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) initiated disconnect process...
14:11:54 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) aborted logout process [canceledLogout]
14:11:57 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) initiated disconnect process...
14:12:2 | Player "[SoKill] AntZVZ" (steamId=76561198847518258) disconnected from server.
14:13:4 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
14:13:9 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
14:13:50 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
14:13:55 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
14:16:11 | Player "Sanik" (steamId=76561199483109476) connected to server!
14:20:5 | Player "Moon" (steamId=76561199485344583) connected to server!
14:21:21 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<3671.719971, 389.793488, 6101.310059>)
14:21:21 | "Moon": (steamid=76561199485344583) teleported to (pos=3671.72,0,6101.31)
14:27:59 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
14:28:15 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
14:35:39 | Player "deluxe47" (steamId=76561198163048902) initiated disconnect process...
14:35:44 | Player "deluxe47" (steamId=76561198163048902) disconnected from server.
14:36:56 | Player "PieceDuck" (steamId=76561198161108074) connected to server!
14:37:9 | "PieceDuck" (steamid=76561198161108074) toggled godmode
14:38:39 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<4230.370117, 288.575043, 7154.399902>)
14:38:39 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=4230.37,0,7154.4)
14:38:47 | "PieceDuck" (steamid=76561198161108074) toggled freecam
14:39:34 | "PieceDuck" (steamid=76561198161108074) toggled freecam
14:42:5 | "76561198161108074" (steamid=76561198161108074) teleported to (pos=<3698.350098, 402.000000, 5991.890137>)
14:42:5 | "PieceDuck": (steamid=76561198161108074) teleported to (pos=3698.35,0,5991.89)
14:42:30 | Player "PieceDuck" (steamId=76561198161108074) initiated disconnect process...
14:42:31 | Player "PieceDuck" (steamId=76561198161108074) disconnected early from server (EXIT NOW).
14:42:35 | Player "PieceDuck" (steamId=76561198161108074) disconnected from server.
14:45:52 | Player "not_today" (steamId=76561199319603335) initiated disconnect process...
14:45:57 | Player "not_today" (steamId=76561199319603335) disconnected from server.
14:48:2 | "Moon" (steamid=76561199485344583) deleted object "MPG_AdminBook_01" (pos=<1935.262451, 315.843689, 8105.272461>)
