=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-5-27_15-44-7
====================================================================================
15:44:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
15:44:7 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
15:44:7 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
15:44:7 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
15:44:7 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
15:44:7 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
15:44:7 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
15:44:7 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
15:44:7 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
15:44:7 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
15:44:7 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
15:44:7 | [PermissionManager] Perm (MenuBansManager) has been registered!
15:44:7 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
15:44:7 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
15:44:7 | [PermissionManager] Perm (MenuWebHooks) has been registered!
15:44:7 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
15:44:7 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
15:44:7 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
15:44:7 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
15:44:7 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
15:44:7 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
15:44:7 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
15:44:7 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
15:44:7 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
15:44:7 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
15:44:7 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
15:44:7 | [PermissionManager] Perm (EspToolsMenu) has been registered!
15:44:7 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
15:44:7 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
15:44:7 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
15:44:7 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
15:44:7 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
15:44:7 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
15:44:7 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
15:44:7 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
15:44:7 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
15:44:7 | [PermissionManager] Adding Super Admin (76561198104182080)
15:44:7 | [PermissionManager] Loaded UserGroups.json
15:44:7 | [PermissionManager] Perm (RZ_AdminCarForm_VPP) has been registered!
15:44:7 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
15:44:7 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
15:44:7 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
15:44:7 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
15:44:7 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
15:44:7 | Building Sets Loaded: 6
15:44:7 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
15:45:3 | Player "Erik" (steamId=76561199053392414) connected to server!
15:45:6 | Player "AllorReynar" (steamId=76561198061545120) connected to server!
15:45:6 | Player "Mk_Jackson" (steamId=76561199076505655) connected to server!
15:45:7 | Player "Sanik" (steamId=76561199483109476) connected to server!
15:45:8 | Player "Jeger" (steamId=76561198320671266) connected to server!
15:45:23 | Player "Satana" (steamId=76561199848325170) connected to server!
15:45:24 | Player "Pycik" (steamId=76561198991975560) connected to server!
15:45:26 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
15:45:26 | Player "Art_Man" (steamId=76561198119544941) connected to server!
15:45:27 | Player "Bioking" (steamId=76561198884179595) connected to server!
15:45:42 | Player "LeBronko" (steamId=76561198075176045) connected to server!
15:45:45 | Player "not_today" (steamId=76561199319603335) connected to server!
15:45:51 | Player "MoonLight" (steamId=76561199768403272) connected to server!
15:45:53 | Player "beautifuldistress" (steamId=76561197991463508) connected to server!
15:45:53 | Player "MrVleD" (steamId=76561199281830897) connected to server!
15:45:57 | Player "KUZIJ" (steamId=76561198068897748) connected to server!
15:46:13 | Player "120kg" (steamId=76561199091882922) connected to server!
15:46:14 | Player "2_son" (steamId=76561198216607920) connected to server!
15:46:41 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
15:48:23 | Player "Moon" (steamId=76561199485344583) connected to server!
15:50:31 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
15:50:34 | Player "Butch" (steamId=76561199023755511) connected to server!
15:51:34 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
15:52:18 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
15:53:1 | Player "AllorReynar" (steamId=76561198061545120) connected to server!
15:53:56 | Player "Art_Man" (steamId=76561198119544941) connected to server!
15:54:46 | Player "Erik" (steamId=76561199053392414) disconnected from server.
15:54:46 | Player "Erik" (steamId=76561199053392414) initiated disconnect process...
15:58:11 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<8226.700195, 469.179993, 9033.700195>)
15:58:11 | "Moon": (steamid=76561199485344583) teleported to (pos=8226.7,0,9033.7)
15:59:18 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
16:0:16 | Player "BaLaBoL" (steamId=76561198838672315) initiated disconnect process...
16:0:18 | Player "BaLaBoL" (steamId=76561198838672315) disconnected early from server (EXIT NOW).
16:0:22 | Player "BaLaBoL" (steamId=76561198838672315) disconnected from server.
16:0:48 | Player "BaLaBoL" (steamId=76561198838672315) connected to server!
16:4:32 | "Moon" (steamid=76561199485344583) deleted objects using ESP
16:4:46 | "Moon" (steamid=76561199485344583) gave godmode to (steamid=76561199485344583)
16:6:24 | "Moon" (steamid=76561199485344583) Spawned Item: (Chevrolet_NapalmNova_Yellow)
16:7:2 | "Moon" (steamid=76561199485344583) deleted object "Chevrolet_NapalmNova_Yellow" (pos=<4156.482422, 305.006500, 6592.337402>)
16:7:16 | "76561199485344583" (steamid=76561199485344583) teleported to (pos=<8226.690430, 469.179993, 9036.480469>)
16:7:16 | "Moon": (steamid=76561199485344583) teleported to (pos=8226.69,0,9036.48)
16:8:32 | Player "Pycik" (steamId=76561198991975560) initiated disconnect process...
16:8:34 | Player "Pycik" (steamId=76561198991975560) disconnected early from server (EXIT NOW).
16:8:37 | Player "Pycik" (steamId=76561198991975560) disconnected from server.
16:14:7 | Player "Bioking" (steamId=76561198884179595) initiated disconnect process...
16:14:11 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
16:14:11 | Player "120kg" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
16:14:12 | Player "Bioking" (steamId=76561198884179595) disconnected from server.
16:14:16 | Player "120kg" (steamId=76561199091882922) disconnected from server.
16:14:22 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
16:14:27 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected from server.
16:17:20 | Player "DyDo4KA" (steamId=76561198139066221) connected to server!
16:17:21 | Player "not_today" (steamId=76561199319603335) initiated disconnect process...
16:17:28 | Player "Art_Man" (steamId=76561198119544941) initiated disconnect process...
16:17:33 | Player "Art_Man" (steamId=76561198119544941) disconnected from server.
16:19:40 | Player "Interstells" (steamId=76561198065544426) connected to server!
16:20:9 | Player "not_today" (steamId=76561199319603335) connected to server!
16:25:24 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
16:26:26 | Player "kulitipapuliti" (steamId=76561198160896450) initiated disconnect process...
16:26:28 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected early from server (EXIT NOW).
16:26:31 | Player "kulitipapuliti" (steamId=76561198160896450) disconnected from server.
16:28:40 | Player "kulitipapuliti" (steamId=76561198160896450) connected to server!
16:28:43 | Player "Sanik" (steamId=76561199483109476) initiated disconnect process...
16:28:48 | Player "Sanik" (steamId=76561199483109476) disconnected from server.
16:29:17 | Player "Sanik" (steamId=76561199483109476) connected to server!
16:30:21 | Player "120kg" (steamId=76561199091882922) connected to server!
16:30:35 | Player "Art_Man" (steamId=76561198119544941) connected to server!
16:32:33 | Player "Bioking" (steamId=76561198884179595) connected to server!
16:35:1 | Player "Mk_Jackson" (steamId=76561199076505655) initiated disconnect process...
16:35:6 | Player "Mk_Jackson" (steamId=76561199076505655) disconnected from server.
16:37:24 | Player "120kg" (steamId=76561199091882922) initiated disconnect process...
16:37:25 | Player "120kg" (steamId=76561199091882922) disconnected early from server (EXIT NOW).
16:37:29 | Player "120kg" (steamId=76561199091882922) disconnected from server.
16:47:4 | Player "120kg" (steamId=76561199091882922) connected to server!
16:47:15 | Player "AllorReynar" (steamId=76561198061545120) initiated disconnect process...
